date,channel,device,sessions,product_views,add_to_cart,checkout_started,purchased
2024-10-25,TikTok,Tablet,5,2,1,1,0
2024-10-26,Email/Organic,Desktop,98,51,23,14,12
2024-10-26,Email/Organic,Mobile,153,79,36,22,15
2024-10-26,Email/Organic,Tablet,22,12,5,3,2
2024-10-26,Google Brand,Desktop,43,22,9,6,5
2024-10-26,Google Brand,Mobile,62,31,12,8,6
2024-10-26,Google Brand,Tablet,10,5,2,1,1
2024-10-26,Google Shopping,Desktop,52,27,10,7,5
2024-10-26,Google Shopping,Mobile,95,49,19,13,7
2024-10-26,Google Shopping,Tablet,11,6,2,1,1
2024-10-26,Meta Prospecting,Desktop,80,49,20,13,7
2024-10-26,Meta Prospecting,Mobile,255,155,62,40,17
2024-10-26,Meta Prospecting,Tablet,10,6,2,1,1
2024-10-26,Meta Retargeting,Desktop,46,27,10,6,5
2024-10-26,Meta Retargeting,Mobile,116,67,26,14,8
2024-10-26,Meta Retargeting,Tablet,8,4,2,1,1
2024-10-26,Referral,Desktop,54,25,10,7,6
2024-10-26,Referral,Mobile,91,41,18,12,8
2024-10-26,Referral,Tablet,12,5,2,2,2
2024-10-26,TikTok,Desktop,40,23,8,5,3
2024-10-26,TikTok,Mobile,139,78,28,16,8
2024-10-26,TikTok,Tablet,4,2,1,0,0
2024-10-27,Email/Organic,Desktop,57,32,15,8,7
2024-10-27,Email/Organic,Mobile,88,49,23,13,9
2024-10-27,Email/Organic,Tablet,13,7,3,2,2
2024-10-27,Google Brand,Desktop,27,14,6,4,3
2024-10-27,Google Brand,Mobile,39,20,9,6,4
2024-10-27,Google Brand,Tablet,6,3,1,1,1
2024-10-27,Google Shopping,Desktop,99,62,22,14,10
2024-10-27,Google Shopping,Mobile,180,112,39,26,14
2024-10-27,Google Shopping,Tablet,21,13,5,3,2
2024-10-27,Meta Prospecting,Desktop,82,50,21,13,7
2024-10-27,Meta Prospecting,Mobile,262,158,69,41,16
2024-10-27,Meta Prospecting,Tablet,10,6,3,2,1
2024-10-27,Meta Retargeting,Desktop,32,19,6,3,3
2024-10-27,Meta Retargeting,Mobile,78,47,14,9,6
2024-10-27,Meta Retargeting,Tablet,5,3,1,1,1
2024-10-27,Referral,Desktop,34,15,6,4,4
2024-10-27,Referral,Mobile,58,26,11,8,5
2024-10-27,Referral,Tablet,8,3,1,1,1
2024-10-27,TikTok,Desktop,62,27,9,5,3
2024-10-27,TikTok,Mobile,215,96,30,18,9
2024-10-27,TikTok,Tablet,6,3,1,1,1
2024-10-28,Email/Organic,Desktop,86,42,17,11,10
2024-10-28,Email/Organic,Mobile,134,65,27,16,11
2024-10-28,Email/Organic,Tablet,20,10,4,2,2
2024-10-28,Google Brand,Desktop,17,9,3,2,2
2024-10-28,Google Brand,Mobile,24,14,5,3,2
2024-10-28,Google Brand,Tablet,4,2,1,1,1
2024-10-28,Google Shopping,Desktop,49,29,11,7,5
2024-10-28,Google Shopping,Mobile,88,52,19,13,7
2024-10-28,Google Shopping,Tablet,10,6,2,1,1
2024-10-28,Meta Prospecting,Desktop,102,56,25,16,9
2024-10-28,Meta Prospecting,Mobile,326,177,80,53,24
2024-10-28,Meta Prospecting,Tablet,12,7,3,2,1
2024-10-28,Meta Retargeting,Desktop,66,37,9,5,4
2024-10-28,Meta Retargeting,Mobile,163,92,22,14,10
2024-10-28,Meta Retargeting,Tablet,11,6,2,1,1
2024-10-28,Referral,Desktop,33,17,6,4,4
2024-10-28,Referral,Mobile,55,28,11,7,5
2024-10-28,Referral,Tablet,7,4,1,1,1
2024-10-28,TikTok,Desktop,21,13,5,3,2
2024-10-28,TikTok,Mobile,75,46,16,11,6
2024-10-28,TikTok,Tablet,2,1,0,0,0
2024-10-29,Email/Organic,Desktop,46,27,9,5,5
2024-10-29,Email/Organic,Mobile,73,41,14,9,6
2024-10-29,Email/Organic,Tablet,11,6,2,1,1
2024-10-29,Google Brand,Desktop,27,15,7,4,3
2024-10-29,Google Brand,Mobile,39,23,10,7,5
2024-10-29,Google Brand,Tablet,7,4,1,1,1
2024-10-29,Google Shopping,Desktop,41,23,8,5,4
2024-10-29,Google Shopping,Mobile,75,42,14,9,6
2024-10-29,Google Shopping,Tablet,9,5,2,1,1
2024-10-29,Meta Prospecting,Desktop,57,34,15,10,5
2024-10-29,Meta Prospecting,Mobile,182,108,48,33,14
2024-10-29,Meta Prospecting,Tablet,7,4,2,1,1
2024-10-29,Meta Retargeting,Desktop,39,22,8,5,3
2024-10-29,Meta Retargeting,Mobile,96,54,21,14,8
2024-10-29,Meta Retargeting,Tablet,6,3,1,1,1
2024-10-29,Referral,Desktop,34,17,6,4,4
2024-10-29,Referral,Mobile,57,28,11,8,5
2024-10-29,Referral,Tablet,7,4,1,1,1
2024-10-29,TikTok,Desktop,21,12,5,3,2
2024-10-29,TikTok,Mobile,74,43,17,12,6
2024-10-29,TikTok,Tablet,2,1,0,0,0
2024-10-30,Email/Organic,Desktop,67,37,11,7,6
2024-10-30,Email/Organic,Mobile,105,58,17,12,8
2024-10-30,Email/Organic,Tablet,15,8,2,2,1
2024-10-30,Google Brand,Desktop,55,24,9,6,5
2024-10-30,Google Brand,Mobile,81,34,13,9,6
2024-10-30,Google Brand,Tablet,13,6,2,1,1
2024-10-30,Google Shopping,Desktop,49,26,11,7,5
2024-10-30,Google Shopping,Mobile,89,47,20,13,7
2024-10-30,Google Shopping,Tablet,11,5,2,1,1
2024-10-30,Meta Prospecting,Desktop,134,71,25,15,7
2024-10-30,Meta Prospecting,Mobile,426,226,79,48,18
2024-10-30,Meta Prospecting,Tablet,16,8,3,2,1
2024-10-30,Meta Retargeting,Desktop,36,21,9,5,4
2024-10-30,Meta Retargeting,Mobile,90,52,21,14,9
2024-10-30,Meta Retargeting,Tablet,6,3,1,1,1
2024-10-30,Referral,Desktop,44,25,10,6,5
2024-10-30,Referral,Mobile,74,42,16,10,7
2024-10-30,Referral,Tablet,10,6,2,1,1
2024-10-30,TikTok,Desktop,20,11,5,3,2
2024-10-30,TikTok,Mobile,69,39,17,12,6
2024-10-30,TikTok,Tablet,2,1,0,0,0
2024-10-31,Email/Organic,Desktop,77,47,18,11,10
2024-10-31,Email/Organic,Mobile,121,73,27,16,11
2024-10-31,Email/Organic,Tablet,18,11,4,2,1
2024-10-31,Google Brand,Desktop,33,20,8,4,3
2024-10-31,Google Brand,Mobile,48,29,11,7,5
2024-10-31,Google Brand,Tablet,8,5,2,1,1
2024-10-31,Google Shopping,Desktop,43,26,12,7,6
2024-10-31,Google Shopping,Mobile,79,48,22,13,8
2024-10-31,Google Shopping,Tablet,9,6,2,1,1
2024-10-31,Meta Prospecting,Desktop,54,27,12,8,5
2024-10-31,Meta Prospecting,Mobile,172,87,39,25,12
2024-10-31,Meta Prospecting,Tablet,7,3,1,1,1
2024-10-31,Meta Retargeting,Desktop,38,21,9,5,4
2024-10-31,Meta Retargeting,Mobile,93,53,22,13,8
2024-10-31,Meta Retargeting,Tablet,6,4,2,1,1
2024-10-31,Referral,Desktop,43,24,9,6,5
2024-10-31,Referral,Mobile,73,40,15,11,7
2024-10-31,Referral,Tablet,10,5,2,1,1
2024-10-31,TikTok,Desktop,61,32,12,6,3
2024-10-31,TikTok,Mobile,211,110,42,23,9
2024-10-31,TikTok,Tablet,6,3,1,1,1
2024-11-01,Email/Organic,Desktop,77,44,17,11,9
2024-11-01,Email/Organic,Mobile,120,69,27,16,10
2024-11-01,Email/Organic,Tablet,17,10,4,2,2
2024-11-01,Google Brand,Desktop,19,11,5,4,4
2024-11-01,Google Brand,Mobile,28,16,8,5,3
2024-11-01,Google Brand,Tablet,5,2,1,1,1
2024-11-01,Google Shopping,Desktop,49,22,10,6,4
2024-11-01,Google Shopping,Mobile,89,41,18,12,7
2024-11-01,Google Shopping,Tablet,10,5,2,1,1
2024-11-01,Meta Prospecting,Desktop,92,46,20,14,8
2024-11-01,Meta Prospecting,Mobile,292,147,64,45,19
2024-11-01,Meta Prospecting,Tablet,11,6,2,2,1
2024-11-01,Meta Retargeting,Desktop,78,40,15,9,7
2024-11-01,Meta Retargeting,Mobile,195,98,39,22,14
2024-11-01,Meta Retargeting,Tablet,13,7,3,2,2
2024-11-01,Referral,Desktop,39,23,9,6,5
2024-11-01,Referral,Mobile,66,39,15,9,6
2024-11-01,Referral,Tablet,9,5,2,1,1
2024-11-01,TikTok,Desktop,33,19,8,5,4
2024-11-01,TikTok,Mobile,116,65,27,17,9
2024-11-01,TikTok,Tablet,4,2,1,0,0
2024-11-02,Email/Organic,Desktop,95,52,19,11,9
2024-11-02,Email/Organic,Mobile,148,82,30,18,11
2024-11-02,Email/Organic,Tablet,22,12,5,3,2
2024-11-02,Google Brand,Desktop,35,20,7,4,3
2024-11-02,Google Brand,Mobile,50,28,11,6,4
2024-11-02,Google Brand,Tablet,8,5,2,1,1
2024-11-02,Google Shopping,Desktop,44,25,9,6,5
2024-11-02,Google Shopping,Mobile,80,46,17,11,7
2024-11-02,Google Shopping,Tablet,9,5,2,1,1
2024-11-02,Meta Prospecting,Desktop,112,58,25,16,9
2024-11-02,Meta Prospecting,Mobile,359,185,79,53,22
2024-11-02,Meta Prospecting,Tablet,14,7,3,2,1
2024-11-02,Meta Retargeting,Desktop,32,19,8,5,4
2024-11-02,Meta Retargeting,Mobile,80,47,18,12,8
2024-11-02,Meta Retargeting,Tablet,6,3,1,1,1
2024-11-02,Referral,Desktop,78,38,13,8,7
2024-11-02,Referral,Mobile,131,63,23,14,9
2024-11-02,Referral,Tablet,17,8,3,2,2
2024-11-02,TikTok,Desktop,47,24,10,6,4
2024-11-02,TikTok,Mobile,163,82,33,20,9
2024-11-02,TikTok,Tablet,5,2,1,0,0
2024-11-03,Email/Organic,Desktop,98,50,15,10,9
2024-11-03,Email/Organic,Mobile,154,77,24,15,10
2024-11-03,Email/Organic,Tablet,23,11,4,2,2
2024-11-03,Google Brand,Desktop,27,17,7,3,3
2024-11-03,Google Brand,Mobile,39,24,10,5,3
2024-11-03,Google Brand,Tablet,7,4,1,1,1
2024-11-03,Google Shopping,Desktop,49,23,11,7,6
2024-11-03,Google Shopping,Mobile,89,43,20,13,8
2024-11-03,Google Shopping,Tablet,10,5,2,2,1
2024-11-03,Meta Prospecting,Desktop,128,77,27,16,10
2024-11-03,Meta Prospecting,Mobile,409,245,84,51,25
2024-11-03,Meta Prospecting,Tablet,15,9,3,2,1
2024-11-03,Meta Retargeting,Desktop,48,23,10,6,5
2024-11-03,Meta Retargeting,Mobile,118,58,24,15,9
2024-11-03,Meta Retargeting,Tablet,8,4,2,1,1
2024-11-03,Referral,Desktop,38,20,8,5,4
2024-11-03,Referral,Mobile,64,34,13,9,6
2024-11-03,Referral,Tablet,8,5,2,1,1
2024-11-03,TikTok,Desktop,38,24,8,5,3
2024-11-03,TikTok,Mobile,132,82,27,17,9
2024-11-03,TikTok,Tablet,4,2,1,0,0
2024-11-04,Email/Organic,Desktop,69,37,12,8,7
2024-11-04,Email/Organic,Mobile,107,59,20,12,8
2024-11-04,Email/Organic,Tablet,16,9,3,2,2
2024-11-04,Google Brand,Desktop,46,27,11,7,6
2024-11-04,Google Brand,Mobile,66,39,16,11,7
2024-11-04,Google Brand,Tablet,11,6,2,2,1
2024-11-04,Google Shopping,Desktop,65,41,14,9,7
2024-11-04,Google Shopping,Mobile,119,74,25,16,9
2024-11-04,Google Shopping,Tablet,14,9,3,2,1
2024-11-04,Meta Prospecting,Desktop,126,65,23,13,8
2024-11-04,Meta Prospecting,Mobile,401,208,74,43,19
2024-11-04,Meta Prospecting,Tablet,15,8,3,2,1
2024-11-04,Meta Retargeting,Desktop,32,16,8,5,4
2024-11-04,Meta Retargeting,Mobile,78,41,19,12,7
2024-11-04,Meta Retargeting,Tablet,5,3,1,1,1
2024-11-04,Referral,Desktop,37,21,9,6,5
2024-11-04,Referral,Mobile,63,35,16,10,7
2024-11-04,Referral,Tablet,8,4,2,1,1
2024-11-04,TikTok,Desktop,31,19,8,5,4
2024-11-04,TikTok,Mobile,109,66,27,17,10
2024-11-04,TikTok,Tablet,3,2,1,1,0
2024-11-05,Email/Organic,Desktop,54,30,12,7,6
2024-11-05,Email/Organic,Mobile,84,46,19,11,7
2024-11-05,Email/Organic,Tablet,12,7,3,1,1
2024-11-05,Google Brand,Desktop,57,29,10,6,6
2024-11-05,Google Brand,Mobile,83,41,15,9,6
2024-11-05,Google Brand,Tablet,13,7,3,1,1
2024-11-05,Google Shopping,Desktop,38,22,10,6,5
2024-11-05,Google Shopping,Mobile,70,41,18,11,8
2024-11-05,Google Shopping,Tablet,8,5,2,1,1
2024-11-05,Meta Prospecting,Desktop,104,50,21,14,8
2024-11-05,Meta Prospecting,Mobile,331,159,66,44,19
2024-11-05,Meta Prospecting,Tablet,13,6,2,2,1
2024-11-05,Meta Retargeting,Desktop,45,26,9,6,5
2024-11-05,Meta Retargeting,Mobile,113,63,23,14,9
2024-11-05,Meta Retargeting,Tablet,8,4,2,1,1
2024-11-05,Referral,Desktop,9,5,2,2,2
2024-11-05,Referral,Mobile,15,9,4,2,2
2024-11-05,Referral,Tablet,2,1,0,0,0
2024-11-05,TikTok,Desktop,33,19,8,5,4
2024-11-05,TikTok,Mobile,116,67,26,17,10
2024-11-05,TikTok,Tablet,3,2,1,1,1
2024-11-06,Email/Organic,Desktop,59,34,14,9,8
2024-11-06,Email/Organic,Mobile,92,54,22,13,9
2024-11-06,Email/Organic,Tablet,13,8,3,2,1
2024-11-06,Google Brand,Desktop,39,23,9,6,4
2024-11-06,Google Brand,Mobile,56,34,12,8,5
2024-11-06,Google Brand,Tablet,9,6,2,1,1
2024-11-06,Google Shopping,Desktop,73,40,16,9,8
2024-11-06,Google Shopping,Mobile,133,73,29,17,11
2024-11-06,Google Shopping,Tablet,16,9,3,2,1
2024-11-06,Meta Prospecting,Desktop,112,59,22,14,7
2024-11-06,Meta Prospecting,Mobile,357,190,72,46,18
2024-11-06,Meta Prospecting,Tablet,14,7,3,2,1
2024-11-06,Meta Retargeting,Desktop,55,29,9,5,4
2024-11-06,Meta Retargeting,Mobile,136,71,22,13,8
2024-11-06,Meta Retargeting,Tablet,9,5,2,1,1
2024-11-06,Referral,Desktop,32,19,8,6,6
2024-11-06,Referral,Mobile,53,33,13,9,6
2024-11-06,Referral,Tablet,7,4,2,1,1
2024-11-06,TikTok,Desktop,49,24,10,6,4
2024-11-06,TikTok,Mobile,170,84,37,21,11
2024-11-06,TikTok,Tablet,5,2,1,1,1
2024-11-07,Email/Organic,Desktop,136,76,21,12,10
2024-11-07,Email/Organic,Mobile,212,119,33,19,13
2024-11-07,Email/Organic,Tablet,31,18,5,3,2
2024-11-07,Google Brand,Desktop,38,24,10,8,7
2024-11-07,Google Brand,Mobile,56,34,15,11,7
2024-11-07,Google Brand,Tablet,9,6,3,2,2
2024-11-07,Google Shopping,Desktop,66,42,15,9,7
2024-11-07,Google Shopping,Mobile,120,77,26,17,10
2024-11-07,Google Shopping,Tablet,14,9,3,2,1
2024-11-07,Meta Prospecting,Desktop,64,39,14,9,5
2024-11-07,Meta Prospecting,Mobile,206,123,44,27,11
2024-11-07,Meta Prospecting,Tablet,8,5,2,1,0
2024-11-07,Meta Retargeting,Desktop,54,30,12,8,6
2024-11-07,Meta Retargeting,Mobile,135,73,29,19,12
2024-11-07,Meta Retargeting,Tablet,9,5,2,1,1
2024-11-07,Referral,Desktop,76,33,12,7,6
2024-11-07,Referral,Mobile,129,56,20,13,9
2024-11-07,Referral,Tablet,17,8,3,2,2
2024-11-07,TikTok,Desktop,26,15,6,4,3
2024-11-07,TikTok,Mobile,91,54,23,15,8
2024-11-07,TikTok,Tablet,3,2,1,0,0
2024-11-08,Email/Organic,Desktop,105,68,30,16,14
2024-11-08,Email/Organic,Mobile,165,106,46,26,17
2024-11-08,Email/Organic,Tablet,24,15,7,4,3
2024-11-08,Google Brand,Desktop,28,16,7,4,3
2024-11-08,Google Brand,Mobile,40,23,10,6,4
2024-11-08,Google Brand,Tablet,7,4,1,1,1
2024-11-08,Google Shopping,Desktop,67,38,14,9,7
2024-11-08,Google Shopping,Mobile,121,70,25,17,10
2024-11-08,Google Shopping,Tablet,14,8,3,2,1
2024-11-08,Meta Prospecting,Desktop,60,36,13,9,6
2024-11-08,Meta Prospecting,Mobile,190,113,42,29,14
2024-11-08,Meta Prospecting,Tablet,7,4,2,1,0
2024-11-08,Meta Retargeting,Desktop,59,29,9,6,5
2024-11-08,Meta Retargeting,Mobile,148,72,22,14,8
2024-11-08,Meta Retargeting,Tablet,10,5,2,1,1
2024-11-08,Referral,Desktop,57,27,12,8,7
2024-11-08,Referral,Mobile,96,45,20,13,9
2024-11-08,Referral,Tablet,12,6,2,2,2
2024-11-08,TikTok,Desktop,75,42,16,9,6
2024-11-08,TikTok,Mobile,260,145,55,32,16
2024-11-08,TikTok,Tablet,7,4,2,1,0
2024-11-09,Email/Organic,Desktop,111,52,15,9,8
2024-11-09,Email/Organic,Mobile,173,81,24,15,11
2024-11-09,Email/Organic,Tablet,25,12,4,2,2
2024-11-09,Google Brand,Desktop,60,32,13,7,6
2024-11-09,Google Brand,Mobile,88,47,20,11,7
2024-11-09,Google Brand,Tablet,14,8,3,2,2
2024-11-09,Google Shopping,Desktop,76,38,14,9,7
2024-11-09,Google Shopping,Mobile,139,70,25,17,11
2024-11-09,Google Shopping,Tablet,16,8,3,2,1
2024-11-09,Meta Prospecting,Desktop,140,78,30,17,10
2024-11-09,Meta Prospecting,Mobile,447,249,98,55,26
2024-11-09,Meta Prospecting,Tablet,17,9,4,2,1
2024-11-09,Meta Retargeting,Desktop,58,32,14,8,6
2024-11-09,Meta Retargeting,Mobile,144,80,35,21,12
2024-11-09,Meta Retargeting,Tablet,10,5,2,1,1
2024-11-09,Referral,Desktop,66,36,12,7,6
2024-11-09,Referral,Mobile,112,62,20,12,8
2024-11-09,Referral,Tablet,15,8,2,2,2
2024-11-09,TikTok,Desktop,25,16,5,3,2
2024-11-09,TikTok,Mobile,87,55,17,12,7
2024-11-09,TikTok,Tablet,3,1,1,0,0
2024-11-10,Email/Organic,Desktop,100,58,24,12,10
2024-11-10,Email/Organic,Mobile,156,91,37,18,12
2024-11-10,Email/Organic,Tablet,23,13,5,3,2
2024-11-10,Google Brand,Desktop,33,16,7,4,3
2024-11-10,Google Brand,Mobile,47,23,10,7,5
2024-11-10,Google Brand,Tablet,8,4,2,1,1
2024-11-10,Google Shopping,Desktop,116,50,18,12,10
2024-11-10,Google Shopping,Mobile,211,91,32,22,14
2024-11-10,Google Shopping,Tablet,25,10,4,2,1
2024-11-10,Meta Prospecting,Desktop,152,77,30,18,8
2024-11-10,Meta Prospecting,Mobile,483,244,95,59,22
2024-11-10,Meta Prospecting,Tablet,18,9,4,2,1
2024-11-10,Meta Retargeting,Desktop,40,24,9,6,5
2024-11-10,Meta Retargeting,Mobile,100,59,24,16,10
2024-11-10,Meta Retargeting,Tablet,7,4,2,1,1
2024-11-10,Referral,Desktop,63,34,15,9,8
2024-11-10,Referral,Mobile,105,57,25,15,11
2024-11-10,Referral,Tablet,14,7,3,2,2
2024-11-10,TikTok,Desktop,42,21,8,5,3
2024-11-10,TikTok,Mobile,147,74,29,17,9
2024-11-10,TikTok,Tablet,4,2,1,1,1
2024-11-11,Email/Organic,Desktop,79,44,16,10,9
2024-11-11,Email/Organic,Mobile,123,70,26,15,10
2024-11-11,Email/Organic,Tablet,18,10,4,2,1
2024-11-11,Google Brand,Desktop,36,18,7,5,4
2024-11-11,Google Brand,Mobile,53,25,10,7,5
2024-11-11,Google Brand,Tablet,9,4,1,1,1
2024-11-11,Google Shopping,Desktop,48,25,8,6,5
2024-11-11,Google Shopping,Mobile,87,45,16,10,6
2024-11-11,Google Shopping,Tablet,10,5,2,1,1
2024-11-11,Meta Prospecting,Desktop,136,62,24,15,7
2024-11-11,Meta Prospecting,Mobile,433,197,78,49,19
2024-11-11,Meta Prospecting,Tablet,16,7,3,2,1
2024-11-11,Meta Retargeting,Desktop,47,28,11,7,6
2024-11-11,Meta Retargeting,Mobile,117,69,26,17,11
2024-11-11,Meta Retargeting,Tablet,8,4,2,1,1
2024-11-11,Referral,Desktop,64,32,13,9,8
2024-11-11,Referral,Mobile,107,53,22,14,9
2024-11-11,Referral,Tablet,14,7,3,2,1
2024-11-11,TikTok,Desktop,28,16,7,4,3
2024-11-11,TikTok,Mobile,97,55,23,15,8
2024-11-11,TikTok,Tablet,3,2,1,1,0
2024-11-12,Email/Organic,Desktop,53,32,13,8,7
2024-11-12,Email/Organic,Mobile,84,50,20,13,9
2024-11-12,Email/Organic,Tablet,12,7,3,2,1
2024-11-12,Google Brand,Desktop,18,11,4,2,2
2024-11-12,Google Brand,Mobile,26,16,6,4,2
2024-11-12,Google Brand,Tablet,4,3,1,1,1
2024-11-12,Google Shopping,Desktop,95,60,22,12,8
2024-11-12,Google Shopping,Mobile,172,110,40,23,13
2024-11-12,Google Shopping,Tablet,20,13,5,3,2
2024-11-12,Meta Prospecting,Desktop,107,61,21,14,8
2024-11-12,Meta Prospecting,Mobile,343,195,69,45,20
2024-11-12,Meta Prospecting,Tablet,13,8,3,2,1
2024-11-12,Meta Retargeting,Desktop,43,21,9,6,5
2024-11-12,Meta Retargeting,Mobile,108,53,22,14,9
2024-11-12,Meta Retargeting,Tablet,7,4,2,1,1
2024-11-12,Referral,Desktop,36,19,7,4,4
2024-11-12,Referral,Mobile,60,31,11,7,5
2024-11-12,Referral,Tablet,8,4,1,1,1
2024-11-12,TikTok,Desktop,25,14,6,4,3
2024-11-12,TikTok,Mobile,87,50,20,15,7
2024-11-12,TikTok,Tablet,2,2,1,0,0
2024-11-13,Email/Organic,Desktop,85,48,16,11,10
2024-11-13,Email/Organic,Mobile,132,74,25,16,11
2024-11-13,Email/Organic,Tablet,19,11,3,2,2
2024-11-13,Google Brand,Desktop,40,25,9,6,5
2024-11-13,Google Brand,Mobile,57,36,14,9,6
2024-11-13,Google Brand,Tablet,9,6,2,1,1
2024-11-13,Google Shopping,Desktop,43,26,10,6,4
2024-11-13,Google Shopping,Mobile,79,48,18,12,7
2024-11-13,Google Shopping,Tablet,9,6,2,1,1
2024-11-13,Meta Prospecting,Desktop,85,50,22,14,7
2024-11-13,Meta Prospecting,Mobile,272,160,71,44,17
2024-11-13,Meta Prospecting,Tablet,10,6,3,2,1
2024-11-13,Meta Retargeting,Desktop,55,30,9,5,4
2024-11-13,Meta Retargeting,Mobile,138,74,23,14,9
2024-11-13,Meta Retargeting,Tablet,9,5,2,1,1
2024-11-13,Referral,Desktop,25,16,7,5,4
2024-11-13,Referral,Mobile,42,27,11,8,5
2024-11-13,Referral,Tablet,6,4,1,1,1
2024-11-13,TikTok,Desktop,47,28,11,8,5
2024-11-13,TikTok,Mobile,163,97,40,27,14
2024-11-13,TikTok,Tablet,5,3,1,1,1
2024-11-14,Email/Organic,Desktop,82,43,16,10,9
2024-11-14,Email/Organic,Mobile,129,67,25,16,11
2024-11-14,Email/Organic,Tablet,19,10,3,2,1
2024-11-14,Google Brand,Desktop,26,15,5,3,3
2024-11-14,Google Brand,Mobile,38,21,8,5,3
2024-11-14,Google Brand,Tablet,6,3,1,1,1
2024-11-14,Google Shopping,Desktop,70,37,15,10,8
2024-11-14,Google Shopping,Mobile,126,68,27,19,11
2024-11-14,Google Shopping,Tablet,15,8,3,2,1
2024-11-14,Meta Prospecting,Desktop,119,78,28,16,9
2024-11-14,Meta Prospecting,Mobile,379,250,87,52,21
2024-11-14,Meta Prospecting,Tablet,14,10,3,2,1
2024-11-14,Meta Retargeting,Desktop,70,36,12,8,6
2024-11-14,Meta Retargeting,Mobile,175,89,30,18,10
2024-11-14,Meta Retargeting,Tablet,12,6,2,1,1
2024-11-14,Referral,Desktop,44,28,10,7,6
2024-11-14,Referral,Mobile,74,46,18,11,8
2024-11-14,Referral,Tablet,10,6,2,1,1
2024-11-14,TikTok,Desktop,35,20,9,6,3
2024-11-14,TikTok,Mobile,121,69,31,20,9
2024-11-14,TikTok,Tablet,3,2,1,1,1
2024-11-15,Email/Organic,Desktop,86,51,21,15,12
2024-11-15,Email/Organic,Mobile,134,81,34,24,14
2024-11-15,Email/Organic,Tablet,20,12,5,3,2
2024-11-15,Google Brand,Desktop,36,19,6,4,3
2024-11-15,Google Brand,Mobile,52,28,9,6,4
2024-11-15,Google Brand,Tablet,8,4,2,1,1
2024-11-15,Google Shopping,Desktop,64,33,10,6,5
2024-11-15,Google Shopping,Mobile,116,59,18,11,6
2024-11-15,Google Shopping,Tablet,14,7,2,1,1
2024-11-15,Meta Prospecting,Desktop,123,62,20,14,7
2024-11-15,Meta Prospecting,Mobile,393,198,64,45,18
2024-11-15,Meta Prospecting,Tablet,15,7,3,2,1
2024-11-15,Meta Retargeting,Desktop,39,21,9,6,5
2024-11-15,Meta Retargeting,Mobile,98,53,24,16,9
2024-11-15,Meta Retargeting,Tablet,7,4,2,1,1
2024-11-15,Referral,Desktop,29,16,7,4,4
2024-11-15,Referral,Mobile,48,27,11,8,5
2024-11-15,Referral,Tablet,6,3,1,1,1
2024-11-15,TikTok,Desktop,37,23,9,6,4
2024-11-15,TikTok,Mobile,129,80,30,20,11
2024-11-15,TikTok,Tablet,4,2,1,0,0
2024-11-16,Email/Organic,Desktop,63,35,14,9,8
2024-11-16,Email/Organic,Mobile,99,54,23,14,10
2024-11-16,Email/Organic,Tablet,14,8,3,2,1
2024-11-16,Google Brand,Desktop,53,29,10,6,5
2024-11-16,Google Brand,Mobile,78,41,15,9,6
2024-11-16,Google Brand,Tablet,13,7,2,1,1
2024-11-16,Google Shopping,Desktop,58,33,12,7,6
2024-11-16,Google Shopping,Mobile,105,61,23,13,8
2024-11-16,Google Shopping,Tablet,12,7,3,2,1
2024-11-16,Meta Prospecting,Desktop,87,47,18,12,7
2024-11-16,Meta Prospecting,Mobile,279,149,58,38,17
2024-11-16,Meta Prospecting,Tablet,11,6,2,1,1
2024-11-16,Meta Retargeting,Desktop,54,29,10,6,5
2024-11-16,Meta Retargeting,Mobile,133,73,24,15,9
2024-11-16,Meta Retargeting,Tablet,9,5,2,1,1
2024-11-16,Referral,Desktop,36,18,7,6,6
2024-11-16,Referral,Mobile,61,30,13,9,6
2024-11-16,Referral,Tablet,8,4,2,1,1
2024-11-16,TikTok,Desktop,48,23,9,6,4
2024-11-16,TikTok,Mobile,168,81,33,22,12
2024-11-16,TikTok,Tablet,5,2,1,1,1
2024-11-17,Email/Organic,Desktop,89,46,18,12,9
2024-11-17,Email/Organic,Mobile,140,72,27,18,11
2024-11-17,Email/Organic,Tablet,20,11,4,3,2
2024-11-17,Google Brand,Desktop,47,22,7,4,4
2024-11-17,Google Brand,Mobile,68,32,11,7,5
2024-11-17,Google Brand,Tablet,11,5,2,1,1
2024-11-17,Google Shopping,Desktop,53,27,12,8,6
2024-11-17,Google Shopping,Mobile,96,48,22,15,9
2024-11-17,Google Shopping,Tablet,11,6,2,2,2
2024-11-17,Meta Prospecting,Desktop,178,79,37,21,11
2024-11-17,Meta Prospecting,Mobile,568,253,116,67,26
2024-11-17,Meta Prospecting,Tablet,22,10,4,3,1
2024-11-17,Meta Retargeting,Desktop,30,15,7,4,4
2024-11-17,Meta Retargeting,Mobile,75,39,17,11,8
2024-11-17,Meta Retargeting,Tablet,5,3,1,1,1
2024-11-17,Referral,Desktop,69,40,16,10,9
2024-11-17,Referral,Mobile,116,68,26,16,11
2024-11-17,Referral,Tablet,15,9,3,2,1
2024-11-17,TikTok,Desktop,39,21,7,5,4
2024-11-17,TikTok,Mobile,137,72,25,16,9
2024-11-17,TikTok,Tablet,4,2,1,0,0
2024-11-18,Email/Organic,Desktop,90,57,19,14,13
2024-11-18,Email/Organic,Mobile,140,90,30,21,15
