date,channel,spend,impressions,clicks,new_customers
2025-01-22,TikTok,183.22,29000,261,9
2025-01-23,Email/Organic,11.52,5750,230,7
2025-01-23,Google Brand,105.58,2187,175,4
2025-01-23,Google Shopping,284.82,8600,258,9
2025-01-23,Meta Prospecting,407.28,37666,452,24
2025-01-23,Meta Retargeting,295.43,10318,227,11
2025-01-23,Referral,24.61,2460,123,7
2025-01-23,TikTok,198.49,31444,283,9
2025-01-24,Email/Organic,16.45,8200,328,13
2025-01-24,Google Brand,99.69,2075,166,5
2025-01-24,Google Shopping,110.93,3333,100,4
2025-01-24,Meta Prospecting,509.46,47166,566,27
2025-01-24,Meta Retargeting,150.35,5227,115,5
2025-01-24,Referral,15.47,1540,77,4
2025-01-24,TikTok,154.76,24555,221,8
2025-01-25,Email/Organic,8.72,4350,174,7
2025-01-25,Google Brand,128.65,2675,214,6
2025-01-25,Google Shopping,119.96,3633,109,5
2025-01-25,Meta Prospecting,240.47,22250,267,13
2025-01-25,Meta Retargeting,176.9,6181,136,6
2025-01-25,Referral,25.57,2540,127,8
2025-01-25,TikTok,235.21,37333,336,13
2025-01-26,Email/Organic,15.91,7950,318,12
2025-01-26,Google Brand,100.44,2087,167,5
2025-01-26,Google Shopping,232.22,7033,211,8
2025-01-26,Meta Prospecting,507.45,46916,563,28
2025-01-26,Meta Retargeting,209.18,7272,160,8
2025-01-26,Referral,28.06,2800,140,8
2025-01-26,TikTok,77.15,12222,110,4
2025-01-27,Email/Organic,20.07,10025,401,15
2025-01-27,Google Brand,164.26,3412,273,8
2025-01-27,Google Shopping,331.15,10033,301,11
2025-01-27,Meta Prospecting,403.68,37333,448,21
2025-01-27,Meta Retargeting,203.97,7090,156,8
2025-01-27,Referral,46.52,4640,232,12
2025-01-27,TikTok,225.21,35666,321,11
2025-01-28,Email/Organic,17.48,8725,349,13
2025-01-28,Google Brand,205.2,4275,342,9
2025-01-28,Google Shopping,283.86,8600,258,10
2025-01-28,Meta Prospecting,408.14,37750,453,23
2025-01-28,Meta Retargeting,164.37,5727,126,7
2025-01-28,Referral,23.26,2320,116,6
2025-01-28,TikTok,160.35,25444,229,8
2025-01-29,Email/Organic,17.44,8700,348,14
2025-01-29,Google Brand,155.95,3237,259,7
2025-01-29,Google Shopping,260.02,7866,236,9
2025-01-29,Meta Prospecting,542.21,50166,602,29
2025-01-29,Meta Retargeting,215.49,7500,165,8
2025-01-29,Referral,22.45,2240,112,6
2025-01-29,TikTok,156.34,24777,223,8
2025-01-30,Email/Organic,15.21,7600,304,12
2025-01-30,Google Brand,182.87,3800,304,9
2025-01-30,Google Shopping,293.05,8866,266,9
2025-01-30,Meta Prospecting,464.94,43000,516,24
2025-01-30,Meta Retargeting,188.17,6545,144,8
2025-01-30,Referral,19.02,1900,95,6
2025-01-30,TikTok,148.4,23555,212,8
2025-01-31,Email/Organic,10.86,5425,217,8
2025-01-31,Google Brand,130.28,2712,217,6
2025-01-31,Google Shopping,296.13,8966,269,10
2025-01-31,Meta Prospecting,365.41,33833,406,22
2025-01-31,Meta Retargeting,91.4,3181,70,4
2025-01-31,Referral,23.32,2320,116,7
2025-01-31,TikTok,200.44,31777,286,10
2025-02-01,Email/Organic,17.39,8675,347,13
2025-02-01,Google Brand,116.18,2412,193,5
2025-02-01,Google Shopping,127.74,3866,116,4
2025-02-01,Meta Prospecting,481.9,44583,535,27
2025-02-01,Meta Retargeting,193.6,6727,148,7
2025-02-01,Referral,35.36,3520,176,11
2025-02-01,TikTok,127.13,20111,181,7
2025-02-02,Email/Organic,20.43,10200,408,16
2025-02-02,Google Brand,105.87,2200,176,5
2025-02-02,Google Shopping,194.41,5866,176,7
2025-02-02,Meta Prospecting,460.05,42583,511,24
2025-02-02,Meta Retargeting,317.78,11090,244,12
2025-02-02,Referral,20.45,2040,102,5
2025-02-02,TikTok,85.41,13555,122,5
2025-02-03,Email/Organic,15.51,7750,310,12
2025-02-03,Google Brand,103.85,2162,173,5
2025-02-03,Google Shopping,269.18,8133,244,9
2025-02-03,Meta Prospecting,216.24,20000,240,13
2025-02-03,Meta Retargeting,355.94,12409,273,13
2025-02-03,Referral,19.63,1960,98,5
2025-02-03,TikTok,215.48,34111,307,11
2025-02-04,Email/Organic,22.22,11100,444,17
2025-02-04,Google Brand,103.03,2137,171,5
2025-02-04,Google Shopping,354.02,10700,321,11
2025-02-04,Meta Prospecting,346.2,32000,384,20
2025-02-04,Meta Retargeting,254.94,8909,196,10
2025-02-04,Referral,36.53,3640,182,11
2025-02-04,TikTok,116.26,18444,166,7
2025-02-05,Email/Organic,13.91,6950,278,10
2025-02-05,Google Brand,154.23,3212,257,6
2025-02-05,Google Shopping,219.04,6633,199,7
2025-02-05,Meta Prospecting,254.41,23500,282,15
2025-02-05,Meta Retargeting,228.47,7954,175,8
2025-02-05,Referral,19.05,1900,95,5
2025-02-05,TikTok,120.76,19111,172,6
2025-02-06,Email/Organic,12.74,6350,254,9
2025-02-06,Google Brand,201.21,4187,335,9
2025-02-06,Google Shopping,275.45,8333,250,8
2025-02-06,Meta Prospecting,370.85,34333,412,21
2025-02-06,Meta Retargeting,264.75,9227,203,10
2025-02-06,Referral,29.73,2960,148,9
2025-02-06,TikTok,225.64,35777,322,11
2025-02-07,Email/Organic,13.49,6725,269,11
2025-02-07,Google Brand,152.55,3175,254,7
2025-02-07,Google Shopping,269.73,8166,245,9
2025-02-07,Meta Prospecting,364.04,33666,404,20
2025-02-07,Meta Retargeting,297.85,10409,229,11
2025-02-07,Referral,17.43,1740,87,4
2025-02-07,TikTok,189.25,30000,270,9
2025-02-08,Email/Organic,13.14,6550,262,10
2025-02-08,Google Brand,90.79,1887,151,4
2025-02-08,Google Shopping,273.95,8300,249,9
2025-02-08,Meta Prospecting,497.36,46000,552,27
2025-02-08,Meta Retargeting,248.66,8681,191,10
2025-02-08,Referral,25.36,2520,126,7
2025-02-08,TikTok,226.33,35888,323,11
2025-02-09,Email/Organic,11.62,5800,232,9
2025-02-09,Google Brand,219.84,4575,366,10
2025-02-09,Google Shopping,369.19,11166,335,11
2025-02-09,Meta Prospecting,538.43,49833,598,31
2025-02-09,Meta Retargeting,343.46,12000,264,13
2025-02-09,Referral,18.39,1820,91,5
2025-02-09,TikTok,247.94,39333,354,12
2025-02-10,Email/Organic,11.42,5700,228,9
2025-02-10,Google Brand,168.2,3500,280,7
2025-02-10,Google Shopping,324.61,9833,295,10
2025-02-10,Meta Prospecting,486.07,45000,540,28
2025-02-10,Meta Retargeting,214.27,7454,164,8
2025-02-10,Referral,39.73,3960,198,11
2025-02-10,TikTok,119.18,18888,170,6
2025-02-11,Email/Organic,15.85,7925,317,11
2025-02-11,Google Brand,90.97,1887,151,4
2025-02-11,Google Shopping,361.76,10933,328,11
2025-02-11,Meta Prospecting,390.58,36083,433,22
2025-02-11,Meta Retargeting,420.7,14681,323,15
2025-02-11,Referral,32.98,3280,164,9
2025-02-11,TikTok,201.03,31888,287,10
2025-02-12,Email/Organic,14.91,7450,298,10
2025-02-12,Google Brand,129.7,2700,216,6
2025-02-12,Google Shopping,342.95,10366,311,11
2025-02-12,Meta Prospecting,350.32,32416,389,21
2025-02-12,Meta Retargeting,330.98,11545,254,12
2025-02-12,Referral,12.62,1260,63,4
2025-02-12,TikTok,263.06,41666,375,13
2025-02-13,Email/Organic,17.54,8750,350,14
2025-02-13,Google Brand,149.51,3112,249,8
2025-02-13,Google Shopping,444.54,13466,404,15
2025-02-13,Meta Prospecting,315.62,29166,350,19
2025-02-13,Meta Retargeting,284.12,9909,218,11
2025-02-13,Referral,25.82,2580,129,7
2025-02-13,TikTok,245.95,39000,351,13
2025-02-14,Email/Organic,11.86,5925,237,9
2025-02-14,Google Brand,87.87,1825,146,4
2025-02-14,Google Shopping,372.74,11266,338,12
2025-02-14,Meta Prospecting,315.12,29166,350,18
2025-02-14,Meta Retargeting,473.08,16500,363,17
2025-02-14,Referral,36.09,3600,180,11
2025-02-14,TikTok,236.38,37444,337,12
2025-02-15,Email/Organic,16.83,8400,336,12
2025-02-15,Google Brand,119.63,2487,199,6
2025-02-15,Google Shopping,415.16,12566,377,12
2025-02-15,Meta Prospecting,573.04,53000,636,32
2025-02-15,Meta Retargeting,103.79,3590,79,5
2025-02-15,Referral,24.41,2440,122,7
2025-02-15,TikTok,338.64,53666,483,17
2025-02-16,Email/Organic,9.2,4575,183,6
2025-02-16,Google Brand,47.78,987,79,2
2025-02-16,Google Shopping,428.42,12966,389,14
2025-02-16,Meta Prospecting,448.14,41416,497,27
2025-02-16,Meta Retargeting,311.44,10863,239,12
2025-02-16,Referral,38.75,3860,193,12
2025-02-16,TikTok,138.62,22000,198,7
2025-02-17,Email/Organic,13.19,6575,263,10
2025-02-17,Google Brand,183.62,3825,306,9
2025-02-17,Google Shopping,315.48,9533,286,11
2025-02-17,Meta Prospecting,566.02,52333,628,31
2025-02-17,Meta Retargeting,279.62,9772,215,11
2025-02-17,Referral,19.12,1900,95,6
2025-02-17,TikTok,243.31,38555,347,14
2025-02-18,Email/Organic,8.74,4350,174,7
2025-02-18,Google Brand,105.06,2187,175,5
2025-02-18,Google Shopping,212.52,6433,193,7
2025-02-18,Meta Prospecting,306.08,28333,340,17
2025-02-18,Meta Retargeting,277.32,9681,213,11
2025-02-18,Referral,12.81,1280,64,3
2025-02-18,TikTok,208.38,33000,297,10
2025-02-19,Email/Organic,9.92,4950,198,9
2025-02-19,Google Brand,64.41,1337,107,3
2025-02-19,Google Shopping,504.61,15266,458,16
2025-02-19,Meta Prospecting,350.72,32416,389,20
2025-02-19,Meta Retargeting,179.17,6227,137,7
2025-02-19,Referral,18.57,1840,92,6
2025-02-19,TikTok,208.23,33000,297,10
2025-02-20,Email/Organic,9.61,4800,192,8
2025-02-20,Google Brand,135.54,2812,225,6
2025-02-20,Google Shopping,354.37,10733,322,11
2025-02-20,Meta Prospecting,378.26,35000,420,21
2025-02-20,Meta Retargeting,436.51,15227,335,15
2025-02-20,Referral,20.64,2060,103,5
2025-02-20,TikTok,268.52,42555,383,14
2025-02-21,Email/Organic,15.27,7625,305,12
2025-02-21,Google Brand,100.61,2087,167,5
2025-02-21,Google Shopping,478.65,14500,435,16
2025-02-21,Meta Prospecting,491.78,45500,546,29
2025-02-21,Meta Retargeting,270.36,9409,207,10
2025-02-21,Referral,6.84,680,34,2
2025-02-21,TikTok,314.18,49777,448,14
2025-02-22,Email/Organic,11.36,5675,227,8
2025-02-22,Google Brand,58.32,1212,97,3
2025-02-22,Google Shopping,449.5,13600,408,15
2025-02-22,Meta Prospecting,288.59,26666,320,16
2025-02-22,Meta Retargeting,179.21,6227,137,8
2025-02-22,Referral,27.71,2760,138,8
2025-02-22,TikTok,156.09,24666,222,8
2025-02-23,Email/Organic,9.45,4700,188,7
2025-02-23,Google Brand,147.62,3075,246,7
2025-02-23,Google Shopping,213.15,6433,193,6
2025-02-23,Meta Prospecting,474.97,43916,527,26
2025-02-23,Meta Retargeting,214.16,7454,164,9
2025-02-23,Referral,29.61,2960,148,9
2025-02-23,TikTok,176.67,28000,252,10
2025-02-24,Email/Organic,10.89,5425,217,8
2025-02-24,Google Brand,130.14,2700,216,6
2025-02-24,Google Shopping,174.35,5266,158,5
2025-02-24,Meta Prospecting,534.0,49416,593,31
2025-02-24,Meta Retargeting,196.02,6818,150,8
2025-02-24,Referral,17.2,1700,85,5
2025-02-24,TikTok,209.35,33222,299,10
2025-02-25,Email/Organic,14.28,7125,285,10
2025-02-25,Google Brand,230.3,4787,383,10
2025-02-25,Google Shopping,228.58,6900,207,7
2025-02-25,Meta Prospecting,429.53,39750,477,23
2025-02-25,Meta Retargeting,294.12,10272,226,11
2025-02-25,Referral,17.62,1760,88,5
2025-02-25,TikTok,247.48,39222,353,13
2025-02-26,Email/Organic,13.96,6975,279,10
2025-02-26,Google Brand,91.07,1887,151,5
2025-02-26,Google Shopping,265.6,8033,241,9
2025-02-26,Meta Prospecting,373.55,34583,415,21
2025-02-26,Meta Retargeting,152.21,5318,117,6
2025-02-26,Referral,31.63,3160,158,9
2025-02-26,TikTok,184.35,29222,263,9
2025-02-27,Email/Organic,20.12,10050,402,16
2025-02-27,Google Brand,210.62,4387,351,9
2025-02-27,Google Shopping,193.62,5866,176,6
2025-02-27,Meta Prospecting,349.87,32333,388,19
2025-02-27,Meta Retargeting,109.55,3818,84,5
2025-02-27,Referral,16.85,1680,84,5
2025-02-27,TikTok,230.14,36444,328,11
2025-02-28,Email/Organic,14.98,7475,299,10
2025-02-28,Google Brand,93.83,1950,156,4
2025-02-28,Google Shopping,182.46,5500,165,7
2025-02-28,Meta Prospecting,530.07,49000,588,30
2025-02-28,Meta Retargeting,264.91,9227,203,10
2025-02-28,Referral,49.31,4920,246,15
2025-02-28,TikTok,154.31,24444,220,8
2025-03-01,Email/Organic,12.72,6350,254,9
2025-03-01,Google Brand,214.43,4462,357,11
2025-03-01,Google Shopping,433.73,13133,394,13
2025-03-01,Meta Prospecting,361.15,33416,401,21
2025-03-01,Meta Retargeting,343.18,11954,263,13
2025-03-01,Referral,12.8,1280,64,4
2025-03-01,TikTok,211.18,33444,301,12
2025-03-02,Email/Organic,25.33,12650,506,21
2025-03-02,Google Brand,148.43,3087,247,6
2025-03-02,Google Shopping,276.49,8366,251,9
2025-03-02,Meta Prospecting,409.18,37833,454,22
2025-03-02,Meta Retargeting,402.38,14045,309,15
2025-03-02,Referral,31.77,3160,158,8
2025-03-02,TikTok,140.63,22222,200,7
2025-03-03,Email/Organic,15.91,7950,318,12
2025-03-03,Google Brand,161.75,3362,269,8
2025-03-03,Google Shopping,177.5,5366,161,7
2025-03-03,Meta Prospecting,466.34,43166,518,26
2025-03-03,Meta Retargeting,345.88,12090,266,14
2025-03-03,Referral,24.11,2400,120,8
2025-03-03,TikTok,221.14,35000,315,11
2025-03-04,Email/Organic,14.04,7000,280,10
2025-03-04,Google Brand,244.76,5087,407,11
2025-03-04,Google Shopping,191.42,5800,174,7
2025-03-04,Meta Prospecting,431.4,39916,479,24
2025-03-04,Meta Retargeting,272.61,9500,209,11
2025-03-04,Referral,11.65,1160,58,4
2025-03-04,TikTok,180.69,28666,258,9
2025-03-05,Email/Organic,22.03,11000,440,17
2025-03-05,Google Brand,104.09,2162,173,5
2025-03-05,Google Shopping,141.96,4300,129,5
2025-03-05,Meta Prospecting,335.2,31000,372,19
2025-03-05,Meta Retargeting,160.59,5590,123,6
2025-03-05,Referral,33.88,3380,169,10
2025-03-05,TikTok,135.65,21444,193,7
2025-03-06,Email/Organic,20.55,10275,411,15
2025-03-06,Google Brand,99.44,2062,165,5
2025-03-06,Google Shopping,451.18,13666,410,15
2025-03-06,Meta Prospecting,484.25,44833,538,27
2025-03-06,Meta Retargeting,209.35,7318,161,8
2025-03-06,Referral,66.44,6640,332,18
2025-03-06,TikTok,223.04,35333,318,11
2025-03-07,Email/Organic,19.06,9525,381,14
2025-03-07,Google Brand,127.84,2662,213,6
2025-03-07,Google Shopping,426.91,12933,388,12
2025-03-07,Meta Prospecting,554.9,51333,616,31
2025-03-07,Meta Retargeting,231.24,8045,177,9
2025-03-07,Referral,26.73,2660,133,8
2025-03-07,TikTok,275.86,43777,394,12
2025-03-08,Email/Organic,18.19,9075,363,14
2025-03-08,Google Brand,176.79,3675,294,8
2025-03-08,Google Shopping,304.06,9200,276,10
2025-03-08,Meta Prospecting,527.98,48833,586,30
2025-03-08,Meta Retargeting,259.36,9045,199,10
2025-03-08,Referral,16.83,1680,84,5
2025-03-08,TikTok,326.53,51777,466,16
2025-03-09,Email/Organic,15.74,7850,314,13
2025-03-09,Google Brand,157.43,3275,262,8
2025-03-09,Google Shopping,195.83,5933,178,7
2025-03-09,Meta Prospecting,607.33,56166,674,30
2025-03-09,Meta Retargeting,213.01,7409,163,8
2025-03-09,Referral,35.09,3500,175,9
2025-03-09,TikTok,244.26,38666,348,12
2025-03-10,Email/Organic,18.21,9100,364,14
2025-03-10,Google Brand,176.25,3662,293,7
2025-03-10,Google Shopping,362.63,10966,329,11
2025-03-10,Meta Prospecting,316.62,29250,351,17
2025-03-10,Meta Retargeting,277.76,9681,213,10
2025-03-10,Referral,13.34,1320,66,4
2025-03-10,TikTok,162.3,25666,231,8
2025-03-11,Email/Organic,27.27,13625,545,20
2025-03-11,Google Brand,189.76,3950,316,9
2025-03-11,Google Shopping,287.29,8700,261,9
2025-03-11,Meta Prospecting,438.82,40583,487,24
2025-03-11,Meta Retargeting,229.62,8000,176,8
2025-03-11,Referral,37.18,3700,185,11
2025-03-11,TikTok,226.02,35777,322,12
2025-03-12,Email/Organic,16.21,8100,324,11
2025-03-12,Google Brand,137.67,2862,229,7
2025-03-12,Google Shopping,375.14,11366,341,12
2025-03-12,Meta Prospecting,403.0,37250,447,22
2025-03-12,Meta Retargeting,228.06,7954,175,9
2025-03-12,Referral,17.73,1760,88,5
2025-03-12,TikTok,203.34,32222,290,10
2025-03-13,Email/Organic,14.54,7250,290,11
2025-03-13,Google Brand,96.84,2012,161,5
2025-03-13,Google Shopping,310.91,9400,282,10
2025-03-13,Meta Prospecting,418.86,38750,465,22
2025-03-13,Meta Retargeting,292.15,10181,224,12
2025-03-13,Referral,22.01,2200,110,6
2025-03-13,TikTok,92.87,14666,132,5
2025-03-14,Email/Organic,9.75,4875,195,7
2025-03-14,Google Brand,163.63,3400,272,8
2025-03-14,Google Shopping,274.97,8300,249,8
2025-03-14,Meta Prospecting,523.7,48416,581,28
2025-03-14,Meta Retargeting,282.84,9863,217,11
2025-03-14,Referral,21.34,2120,106,6
2025-03-14,TikTok,155.51,24666,222,8
2025-03-15,Email/Organic,25.14,12550,502,17
2025-03-15,Google Brand,80.49,1675,134,4
2025-03-15,Google Shopping,300.75,9100,273,10
2025-03-15,Meta Prospecting,343.12,31750,381,18
2025-03-15,Meta Retargeting,402.86,14045,309,16
2025-03-15,Referral,21.29,2120,106,6
2025-03-15,TikTok,119.16,18888,170,7
2025-03-16,Email/Organic,13.51,6750,270,10
2025-03-16,Google Brand,181.25,3775,302,9
2025-03-16,Google Shopping,346.56,10500,315,13
2025-03-16,Meta Prospecting,618.18,57166,686,33
2025-03-16,Meta Retargeting,195.26,6818,150,8
2025-03-16,Referral,19.39,1920,96,5
2025-03-16,TikTok,277.58,44000,396,13
2025-03-17,Email/Organic,26.02,13000,520,19
2025-03-17,Google Brand,209.6,4362,349,10
2025-03-17,Google Shopping,331.9,10033,301,10
2025-03-17,Meta Prospecting,513.08,47500,570,28
2025-03-17,Meta Retargeting,168.84,5863,129,7
2025-03-17,Referral,33.98,3380,169,11
2025-03-17,TikTok,275.45,43666,393,15
2025-03-18,Email/Organic,9.65,4825,193,7
2025-03-18,Google Brand,108.77,2262,181,6
2025-03-18,Google Shopping,311.82,9433,283,10
2025-03-18,Meta Prospecting,376.56,34833,418,22
2025-03-18,Meta Retargeting,335.43,11727,258,13
2025-03-18,Referral,24.33,2420,121,6
2025-03-18,TikTok,134.28,21222,191,6
2025-03-19,Email/Organic,21.75,10875,435,15
2025-03-19,Google Brand,115.11,2387,191,5
2025-03-19,Google Shopping,417.12,12633,379,13
2025-03-19,Meta Prospecting,558.92,51750,621,33
2025-03-19,Meta Retargeting,245.7,8545,188,10
2025-03-19,Referral,31.33,3120,156,9
2025-03-19,TikTok,206.13,32666,294,11
2025-03-20,Email/Organic,13.2,6575,263,10
2025-03-20,Google Brand,206.57,4300,344,9
2025-03-20,Google Shopping,317.69,9600,288,10
2025-03-20,Meta Prospecting,571.86,52916,635,32
2025-03-20,Meta Retargeting,123.32,4272,94,5
2025-03-20,Referral,31.25,3120,156,9
2025-03-20,TikTok,171.75,27222,245,9
2025-03-21,Email/Organic,16.79,8375,335,12
2025-03-21,Google Brand,85.32,1775,142,4
2025-03-21,Google Shopping,198.65,6000,180,6
2025-03-21,Meta Prospecting,458.42,42416,509,27
2025-03-21,Meta Retargeting,350.46,12227,269,13
2025-03-21,Referral,31.75,3160,158,9
2025-03-21,TikTok,230.16,36444,328,12
2025-03-22,Email/Organic,15.58,7775,311,11
2025-03-22,Google Brand,100.4,2087,167,5
2025-03-22,Google Shopping,348.45,10533,316,12
2025-03-22,Meta Prospecting,435.72,40333,484,24
2025-03-22,Meta Retargeting,299.87,10454,230,11
2025-03-22,Referral,12.85,1280,64,3
2025-03-22,TikTok,191.52,30333,273,10
2025-03-23,Email/Organic,20.98,10475,419,16
2025-03-23,Google Brand,128.87,2675,214,6
2025-03-23,Google Shopping,567.68,17200,516,16
2025-03-23,Meta Prospecting,373.98,34583,415,21
2025-03-23,Meta Retargeting,320.27,11181,246,11
2025-03-23,Referral,15.01,1500,75,4
2025-03-23,TikTok,293.02,46444,418,16
2025-03-24,Email/Organic,20.46,10225,409,14
2025-03-24,Google Brand,138.99,2887,231,6
2025-03-24,Google Shopping,556.68,16866,506,16
2025-03-24,Meta Prospecting,395.96,36583,439,22
2025-03-24,Meta Retargeting,240.95,8409,185,9
2025-03-24,Referral,46.52,4640,232,14
2025-03-24,TikTok,160.05,25333,228,7
2025-03-25,Email/Organic,17.55,8775,351,13
2025-03-25,Google Brand,155.77,3237,259,8
2025-03-25,Google Shopping,330.6,10000,300,10
2025-03-25,Meta Prospecting,440.16,40750,489,23
2025-03-25,Meta Retargeting,230.27,8045,177,9
2025-03-25,Referral,40.53,4040,202,12
2025-03-25,TikTok,199.85,31666,285,10
2025-03-26,Email/Organic,5.94,2950,118,5
2025-03-26,Google Brand,134.08,2787,223,6
2025-03-26,Google Shopping,345.99,10466,314,11
2025-03-26,Meta Prospecting,577.51,53416,641,32
2025-03-26,Meta Retargeting,254.1,8863,195,9
2025-03-26,Referral,10.89,1080,54,3
2025-03-26,TikTok,136.81,21666,195,8
2025-03-27,Email/Organic,10.05,5025,201,8
2025-03-27,Google Brand,70.92,1475,118,3
2025-03-27,Google Shopping,317.72,9600,288,9
2025-03-27,Meta Prospecting,287.93,26583,319,16
2025-03-27,Meta Retargeting,313.52,10954,241,13
2025-03-27,Referral,33.16,3300,165,10
2025-03-27,TikTok,178.67,28333,255,9
2025-03-28,Email/Organic,8.12,4050,162,8
2025-03-28,Google Brand,200.52,4175,334,8
2025-03-28,Google Shopping,453.35,13733,412,17
2025-03-28,Meta Prospecting,718.15,66416,797,41
2025-03-28,Meta Retargeting,122.07,4227,93,6
2025-03-28,Referral,17.4,1720,86,6
2025-03-28,TikTok,225.52,35777,322,13
2025-03-29,Email/Organic,20.68,10325,413,16
2025-03-29,Google Brand,129.34,2687,215,6
2025-03-29,Google Shopping,210.13,6366,191,7
2025-03-29,Meta Prospecting,499.49,46166,554,26
2025-03-29,Meta Retargeting,389.72,13590,299,14
2025-03-29,Referral,32.27,3220,161,8
2025-03-29,TikTok,245.95,39000,351,12
2025-03-30,Email/Organic,14.66,7325,293,10
2025-03-30,Google Brand,240.46,5000,400,10
2025-03-30,Google Shopping,145.45,4400,132,5
2025-03-30,Meta Prospecting,574.26,53166,638,33
2025-03-30,Meta Retargeting,345.14,12045,265,14
2025-03-30,Referral,11.35,1120,56,3
2025-03-30,TikTok,134.62,21333,192,7
2025-03-31,Email/Organic,16.75,8375,335,14
2025-03-31,Google Brand,145.92,3037,243,7
2025-03-31,Google Shopping,390.77,11833,355,13
2025-03-31,Meta Prospecting,611.65,56583,679,32
2025-03-31,Meta Retargeting,232.94,8136,179,10
2025-03-31,Referral,21.6,2160,108,6
2025-03-31,TikTok,316.54,50222,452,14
2025-04-01,Email/Organic,6.65,3325,133,5
2025-04-01,Google Brand,152.25,3162,253,7
2025-04-01,Google Shopping,307.88,9300,279,11
2025-04-01,Meta Prospecting,707.04,65416,785,38
2025-04-01,Meta Retargeting,331.14,11545,254,12
2025-04-01,Referral,25.8,2580,129,6
2025-04-01,TikTok,178.74,28333,255,9
2025-04-02,Email/Organic,16.36,8175,327,13
2025-04-02,Google Brand,42.19,875,70,2
2025-04-02,Google Shopping,558.68,16900,507,18
2025-04-02,Meta Prospecting,507.39,46916,563,28
2025-04-02,Meta Retargeting,445.06,15545,342,16
