customer_id,first_order_date,acquisition_channel,acquisition_cost,region,campaign
17186,2024-10-20,Google Shopping,26.24,Northeast,Performance Max
17187,2024-10-20,Meta Prospecting,15.49,Northeast,Broad Interest
17188,2024-10-20,Meta Retargeting,25.13,South,30-Day Site Visitors
17189,2024-10-21,Meta Prospecting,20.23,South,Advantage+ Shopping
17190,2024-10-21,TikTok,23.22,Midwest,Trending Sounds
17191,2024-10-21,Referral,7.45,West,Friend Referral
17192,2024-10-21,Email/Organic,10.97,Midwest,Organic Search
17193,2024-10-21,TikTok,23.32,West,Spark Ads
17194,2024-10-21,Referral,5.91,West,Friend Referral
17195,2024-10-21,Meta Prospecting,8.49,South,Advantage+ Shopping
17196,2024-10-21,Meta Retargeting,25.99,West,30-Day Site Visitors
17197,2024-10-21,Meta Prospecting,13.06,Northeast,Lookalike 1%
17198,2024-10-21,Meta Prospecting,17.16,West,Advantage+ Shopping
17199,2024-10-21,Email/Organic,5.79,West,Organic Search
17200,2024-10-21,Meta Prospecting,15.32,Midwest,Broad Interest
17201,2024-10-21,Meta Prospecting,19.33,West,Broad Interest
17202,2024-10-21,Meta Retargeting,36.12,Northeast,Cart Abandoners
17203,2024-10-21,Meta Prospecting,16.89,South,Lookalike 1%
17204,2024-10-21,Meta Prospecting,19.61,West,Lookalike 1%
17205,2024-10-21,Meta Prospecting,19.81,Northeast,Advantage+ Shopping
17206,2024-10-21,TikTok,16.54,Northeast,Spark Ads
17207,2024-10-21,Email/Organic,9.55,West,Organic Search
17208,2024-10-21,TikTok,9.75,Midwest,Trending Sounds
17209,2024-10-21,TikTok,10.96,Midwest,Trending Sounds
17210,2024-10-21,Referral,5.95,West,Influencer Code
17211,2024-10-21,Meta Prospecting,13.13,West,Broad Interest
17212,2024-10-21,Referral,7.84,South,Influencer Code
17213,2024-10-21,Google Shopping,35.8,West,Standard Shopping
17214,2024-10-21,Meta Prospecting,10.86,Midwest,Broad Interest
17215,2024-10-21,Email/Organic,8.13,West,Organic Search
17216,2024-10-21,Meta Retargeting,38.67,Northeast,30-Day Site Visitors
17217,2024-10-21,Meta Prospecting,13.33,West,Advantage+ Shopping
17218,2024-10-21,Meta Prospecting,23.95,Midwest,Broad Interest
17219,2024-10-21,Google Brand,19.18,West,Brand — Phrase
17220,2024-10-21,TikTok,16.93,Midwest,Trending Sounds
17221,2024-10-21,Meta Retargeting,20.9,Northeast,30-Day Site Visitors
17222,2024-10-21,Email/Organic,7.95,West,Newsletter
17223,2024-10-21,Meta Prospecting,25.12,South,Lookalike 1%
17224,2024-10-21,Meta Retargeting,19.29,Midwest,30-Day Site Visitors
17225,2024-10-21,Meta Prospecting,13.23,South,Advantage+ Shopping
17226,2024-10-21,TikTok,12.01,West,Trending Sounds
17227,2024-10-21,Referral,9.62,West,Friend Referral
17228,2024-10-21,Meta Retargeting,21.38,West,30-Day Site Visitors
17229,2024-10-21,Referral,6.17,West,Friend Referral
17230,2024-10-21,Email/Organic,9.53,Northeast,Newsletter
17231,2024-10-21,Meta Prospecting,9.61,South,Broad Interest
17232,2024-10-21,Google Brand,21.59,Northeast,Brand — Exact
17233,2024-10-21,TikTok,18.73,South,Trending Sounds
17234,2024-10-21,Google Shopping,34.15,West,Performance Max
17235,2024-10-21,Google Shopping,29.44,Northeast,Standard Shopping
17236,2024-10-21,Google Brand,24.45,South,Brand — Exact
17237,2024-10-21,Meta Retargeting,31.24,West,30-Day Site Visitors
17238,2024-10-21,Meta Prospecting,14.63,South,Advantage+ Shopping
17239,2024-10-21,Google Shopping,39.75,West,Performance Max
17240,2024-10-21,Email/Organic,9.53,South,Newsletter
17241,2024-10-21,TikTok,11.79,South,Trending Sounds
17242,2024-10-21,Google Shopping,42.4,South,Standard Shopping
17243,2024-10-21,Meta Retargeting,24.9,South,30-Day Site Visitors
17244,2024-10-21,Meta Prospecting,21.29,South,Lookalike 1%
17245,2024-10-21,TikTok,22.15,Northeast,Spark Ads
17246,2024-10-21,Google Brand,15.81,Midwest,Brand — Phrase
17247,2024-10-21,Google Shopping,25.83,West,Performance Max
17248,2024-10-21,Meta Prospecting,17.07,Midwest,Broad Interest
17249,2024-10-21,Meta Prospecting,21.27,South,Broad Interest
17250,2024-10-21,Meta Prospecting,18.42,Midwest,Lookalike 1%
17251,2024-10-21,TikTok,19.0,Northeast,Spark Ads
17252,2024-10-21,Email/Organic,9.18,Northeast,Direct
17253,2024-10-21,Google Shopping,12.79,West,Standard Shopping
17254,2024-10-21,Referral,6.54,Northeast,Friend Referral
17255,2024-10-21,Meta Prospecting,16.99,West,Advantage+ Shopping
17256,2024-10-21,Meta Prospecting,16.78,West,Advantage+ Shopping
17257,2024-10-21,Meta Prospecting,24.24,Northeast,Advantage+ Shopping
17258,2024-10-21,Google Brand,33.68,West,Brand — Phrase
17259,2024-10-21,TikTok,14.17,South,Creator UGC
17260,2024-10-21,TikTok,16.56,South,Spark Ads
17261,2024-10-22,Email/Organic,11.44,West,Newsletter
17262,2024-10-22,Email/Organic,8.09,South,Newsletter
17263,2024-10-22,Meta Prospecting,19.36,Northeast,Lookalike 1%
17264,2024-10-22,Google Brand,16.85,Midwest,Brand — Phrase
17265,2024-10-22,Meta Prospecting,16.93,Northeast,Advantage+ Shopping
17266,2024-10-22,Meta Retargeting,30.88,West,Cart Abandoners
17267,2024-10-22,Meta Retargeting,22.52,Midwest,30-Day Site Visitors
17268,2024-10-22,Referral,6.7,South,Influencer Code
17269,2024-10-22,Referral,5.43,Midwest,Friend Referral
17270,2024-10-22,Google Shopping,37.45,West,Performance Max
17271,2024-10-22,Google Shopping,33.74,Midwest,Performance Max
17272,2024-10-22,Google Brand,21.69,South,Brand — Exact
17273,2024-10-22,Meta Prospecting,13.72,West,Lookalike 1%
17274,2024-10-22,TikTok,15.87,Midwest,Trending Sounds
17275,2024-10-22,Email/Organic,6.43,West,Organic Search
17276,2024-10-22,Email/Organic,8.34,West,Organic Search
17277,2024-10-22,TikTok,14.24,Northeast,Spark Ads
17278,2024-10-22,Referral,6.87,West,Friend Referral
17279,2024-10-22,Meta Retargeting,29.95,South,Cart Abandoners
17280,2024-10-22,Google Brand,20.95,West,Brand — Phrase
17281,2024-10-22,Referral,5.69,Midwest,Friend Referral
17282,2024-10-22,Email/Organic,9.32,West,Organic Search
17283,2024-10-22,TikTok,12.17,South,Creator UGC
17284,2024-10-22,Meta Prospecting,14.26,South,Advantage+ Shopping
17285,2024-10-22,Meta Retargeting,26.02,West,Cart Abandoners
17286,2024-10-22,Meta Retargeting,20.0,South,30-Day Site Visitors
17287,2024-10-22,Meta Retargeting,26.49,West,30-Day Site Visitors
17288,2024-10-22,TikTok,19.52,Northeast,Trending Sounds
17289,2024-10-22,Google Shopping,41.93,Northeast,Standard Shopping
17290,2024-10-22,Referral,6.46,South,Friend Referral
17291,2024-10-22,Meta Retargeting,34.63,Northeast,Cart Abandoners
17292,2024-10-22,Meta Prospecting,17.71,South,Lookalike 1%
17293,2024-10-22,Meta Prospecting,13.37,West,Broad Interest
17294,2024-10-22,Meta Prospecting,16.39,Midwest,Broad Interest
17295,2024-10-22,Email/Organic,10.58,Northeast,Organic Search
17296,2024-10-22,Meta Prospecting,20.37,West,Lookalike 1%
17297,2024-10-22,Meta Retargeting,27.95,South,Cart Abandoners
17298,2024-10-22,TikTok,27.97,West,Trending Sounds
17299,2024-10-22,Meta Prospecting,20.46,Midwest,Lookalike 1%
17300,2024-10-22,Meta Prospecting,27.46,Northeast,Lookalike 1%
17301,2024-10-22,Google Shopping,26.02,Midwest,Performance Max
17302,2024-10-22,Email/Organic,6.3,West,Direct
17303,2024-10-22,Referral,7.67,South,Friend Referral
17304,2024-10-22,Email/Organic,10.44,West,Direct
17305,2024-10-22,Referral,5.5,South,Friend Referral
17306,2024-10-22,Meta Prospecting,20.39,South,Lookalike 1%
17307,2024-10-22,Meta Retargeting,28.85,West,30-Day Site Visitors
17308,2024-10-22,TikTok,17.43,South,Spark Ads
17309,2024-10-22,TikTok,22.84,West,Spark Ads
17310,2024-10-22,Email/Organic,8.54,West,Direct
17311,2024-10-22,Google Shopping,28.76,Northeast,Performance Max
17312,2024-10-22,Meta Prospecting,24.81,Northeast,Broad Interest
17313,2024-10-22,Meta Prospecting,15.32,West,Lookalike 1%
17314,2024-10-22,Meta Prospecting,16.32,Northeast,Lookalike 1%
17315,2024-10-23,TikTok,17.41,South,Trending Sounds
17316,2024-10-23,Meta Prospecting,25.11,West,Advantage+ Shopping
17317,2024-10-23,Meta Prospecting,19.06,West,Advantage+ Shopping
17318,2024-10-23,Google Shopping,32.24,South,Standard Shopping
17319,2024-10-23,TikTok,20.9,Midwest,Spark Ads
17320,2024-10-23,Meta Prospecting,17.24,West,Broad Interest
17321,2024-10-23,Meta Prospecting,25.12,South,Broad Interest
17322,2024-10-23,Google Brand,14.61,Northeast,Brand — Phrase
17323,2024-10-23,Meta Prospecting,17.24,Midwest,Lookalike 1%
17324,2024-10-23,Email/Organic,7.18,Midwest,Newsletter
17325,2024-10-23,Google Shopping,29.46,West,Performance Max
17326,2024-10-23,Google Shopping,39.75,Midwest,Performance Max
17327,2024-10-23,TikTok,28.62,South,Creator UGC
17328,2024-10-23,Email/Organic,7.63,Midwest,Direct
17329,2024-10-23,Meta Prospecting,18.86,West,Lookalike 1%
17330,2024-10-23,Google Brand,23.38,Midwest,Brand — Exact
17331,2024-10-23,Meta Retargeting,11.96,Midwest,Cart Abandoners
17332,2024-10-23,TikTok,17.56,South,Spark Ads
17333,2024-10-23,Email/Organic,9.56,West,Newsletter
17334,2024-10-23,Google Brand,30.08,West,Brand — Phrase
17335,2024-10-23,TikTok,14.92,South,Spark Ads
17336,2024-10-23,Meta Retargeting,27.93,Midwest,Cart Abandoners
17337,2024-10-23,TikTok,22.48,Northeast,Spark Ads
17338,2024-10-23,Meta Prospecting,23.65,West,Advantage+ Shopping
17339,2024-10-23,Meta Prospecting,15.81,West,Broad Interest
17340,2024-10-23,Email/Organic,6.9,South,Direct
17341,2024-10-23,Meta Prospecting,15.67,West,Lookalike 1%
17342,2024-10-23,Email/Organic,8.72,South,Direct
17343,2024-10-23,Email/Organic,9.95,West,Direct
17344,2024-10-23,Email/Organic,11.4,South,Direct
17345,2024-10-23,TikTok,22.52,West,Creator UGC
17346,2024-10-23,Google Shopping,26.0,Midwest,Standard Shopping
17347,2024-10-23,TikTok,20.06,South,Spark Ads
17348,2024-10-23,Google Shopping,31.58,Northeast,Performance Max
17349,2024-10-23,Google Shopping,33.16,West,Standard Shopping
17350,2024-10-23,Google Shopping,30.7,Northeast,Performance Max
17351,2024-10-23,Referral,7.73,South,Influencer Code
17352,2024-10-23,Meta Prospecting,16.45,South,Advantage+ Shopping
17353,2024-10-23,Email/Organic,11.73,Northeast,Direct
17354,2024-10-23,Meta Prospecting,21.33,South,Advantage+ Shopping
17355,2024-10-23,Meta Prospecting,19.95,Northeast,Lookalike 1%
17356,2024-10-23,Referral,6.63,Midwest,Friend Referral
17357,2024-10-23,Meta Prospecting,18.54,West,Advantage+ Shopping
17358,2024-10-23,Email/Organic,8.01,South,Direct
17359,2024-10-23,Google Brand,26.74,Midwest,Brand — Exact
17360,2024-10-23,TikTok,26.24,Northeast,Trending Sounds
17361,2024-10-23,Email/Organic,11.23,South,Newsletter
17362,2024-10-23,Meta Prospecting,12.92,South,Advantage+ Shopping
17363,2024-10-23,Google Brand,22.9,West,Brand — Exact
17364,2024-10-23,Meta Prospecting,12.3,Northeast,Lookalike 1%
17365,2024-10-23,Google Brand,27.3,South,Brand — Phrase
17366,2024-10-23,Email/Organic,8.85,West,Newsletter
17367,2024-10-23,Meta Prospecting,10.7,West,Advantage+ Shopping
17368,2024-10-23,TikTok,19.93,West,Creator UGC
17369,2024-10-23,Meta Prospecting,23.97,West,Lookalike 1%
17370,2024-10-23,Meta Prospecting,24.63,South,Lookalike 1%
17371,2024-10-23,Meta Prospecting,17.08,West,Broad Interest
17372,2024-10-23,Meta Prospecting,19.9,South,Lookalike 1%
17373,2024-10-23,Google Brand,21.48,West,Brand — Exact
17374,2024-10-23,Meta Prospecting,23.19,West,Lookalike 1%
17375,2024-10-23,Referral,7.45,South,Friend Referral
17376,2024-10-23,Referral,6.29,Northeast,Friend Referral
17377,2024-10-23,Google Shopping,34.71,South,Standard Shopping
17378,2024-10-23,Google Shopping,34.73,West,Standard Shopping
17379,2024-10-23,Referral,7.03,Midwest,Influencer Code
17380,2024-10-23,Email/Organic,8.9,West,Organic Search
17381,2024-10-23,Meta Prospecting,23.31,South,Lookalike 1%
17382,2024-10-23,TikTok,20.93,Midwest,Spark Ads
17383,2024-10-23,Meta Prospecting,13.38,South,Broad Interest
17384,2024-10-24,Meta Prospecting,18.05,South,Advantage+ Shopping
17385,2024-10-24,TikTok,17.09,Northeast,Creator UGC
17386,2024-10-24,Meta Prospecting,20.62,South,Advantage+ Shopping
17387,2024-10-24,Meta Prospecting,22.02,Midwest,Advantage+ Shopping
17388,2024-10-24,Referral,4.85,Northeast,Friend Referral
17389,2024-10-24,Google Brand,27.64,Northeast,Brand — Phrase
17390,2024-10-24,Email/Organic,10.98,South,Organic Search
17391,2024-10-24,Meta Prospecting,15.56,South,Lookalike 1%
17392,2024-10-24,Meta Prospecting,11.99,Northeast,Advantage+ Shopping
17393,2024-10-24,Google Shopping,25.36,Midwest,Standard Shopping
17394,2024-10-24,Email/Organic,12.13,Midwest,Newsletter
17395,2024-10-24,Referral,6.43,West,Friend Referral
17396,2024-10-24,Google Shopping,33.57,Northeast,Standard Shopping
17397,2024-10-24,Meta Prospecting,16.56,Northeast,Advantage+ Shopping
17398,2024-10-24,Meta Retargeting,26.18,Midwest,30-Day Site Visitors
17399,2024-10-24,Meta Prospecting,16.5,South,Advantage+ Shopping
17400,2024-10-24,Meta Prospecting,15.13,West,Broad Interest
17401,2024-10-24,Google Shopping,33.87,West,Performance Max
17402,2024-10-24,Meta Retargeting,17.25,Northeast,Cart Abandoners
17403,2024-10-24,Meta Retargeting,19.86,West,30-Day Site Visitors
17404,2024-10-24,Referral,7.87,South,Influencer Code
17405,2024-10-24,Google Shopping,30.52,West,Standard Shopping
17406,2024-10-24,Meta Prospecting,21.48,West,Lookalike 1%
17407,2024-10-24,Meta Prospecting,12.27,Northeast,Lookalike 1%
17408,2024-10-24,TikTok,27.68,South,Creator UGC
17409,2024-10-24,TikTok,22.52,Northeast,Spark Ads
17410,2024-10-24,Email/Organic,12.46,Northeast,Newsletter
17411,2024-10-24,Google Brand,26.66,Northeast,Brand — Phrase
17412,2024-10-24,Email/Organic,8.27,South,Organic Search
17413,2024-10-24,Referral,8.17,West,Influencer Code
17414,2024-10-24,Meta Prospecting,23.81,Midwest,Broad Interest
17415,2024-10-24,TikTok,21.71,Midwest,Spark Ads
17416,2024-10-24,TikTok,22.41,South,Trending Sounds
17417,2024-10-24,Meta Retargeting,21.36,Midwest,30-Day Site Visitors
17418,2024-10-24,Meta Retargeting,29.36,Midwest,30-Day Site Visitors
17419,2024-10-24,Google Shopping,31.38,South,Standard Shopping
17420,2024-10-24,Meta Prospecting,16.51,West,Lookalike 1%
17421,2024-10-24,Meta Prospecting,22.22,South,Broad Interest
17422,2024-10-24,Referral,4.84,Midwest,Friend Referral
17423,2024-10-24,Google Brand,24.05,Northeast,Brand — Phrase
17424,2024-10-24,Google Brand,25.72,West,Brand — Exact
17425,2024-10-24,Meta Prospecting,28.25,Northeast,Advantage+ Shopping
17426,2024-10-24,Google Shopping,30.14,Midwest,Performance Max
17427,2024-10-24,Email/Organic,12.24,South,Direct
17428,2024-10-24,Meta Prospecting,18.06,Midwest,Broad Interest
17429,2024-10-24,Meta Retargeting,21.24,South,30-Day Site Visitors
17430,2024-10-24,Meta Prospecting,14.6,Midwest,Broad Interest
17431,2024-10-24,Meta Retargeting,26.36,West,Cart Abandoners
17432,2024-10-24,TikTok,15.71,West,Spark Ads
17433,2024-10-24,Meta Prospecting,25.78,South,Lookalike 1%
17434,2024-10-24,Meta Prospecting,16.3,South,Advantage+ Shopping
17435,2024-10-24,Google Shopping,40.5,West,Performance Max
17436,2024-10-24,Google Shopping,39.1,South,Standard Shopping
17437,2024-10-24,Meta Retargeting,27.96,West,Cart Abandoners
17438,2024-10-24,Email/Organic,8.7,Northeast,Direct
17439,2024-10-24,Meta Prospecting,18.21,Northeast,Advantage+ Shopping
17440,2024-10-24,Meta Retargeting,31.41,West,Cart Abandoners
17441,2024-10-24,Meta Prospecting,18.95,West,Advantage+ Shopping
17442,2024-10-24,Meta Prospecting,22.26,South,Advantage+ Shopping
17443,2024-10-24,Meta Retargeting,21.88,South,30-Day Site Visitors
17444,2024-10-24,Google Brand,23.83,West,Brand — Phrase
17445,2024-10-24,Meta Prospecting,16.35,South,Broad Interest
17446,2024-10-24,Meta Prospecting,15.92,West,Lookalike 1%
17447,2024-10-24,Email/Organic,8.28,South,Organic Search
17448,2024-10-24,Meta Retargeting,29.78,Midwest,30-Day Site Visitors
17449,2024-10-24,Meta Prospecting,7.46,Northeast,Lookalike 1%
17450,2024-10-24,Meta Prospecting,19.97,West,Broad Interest
17451,2024-10-24,Email/Organic,5.18,Midwest,Organic Search
17452,2024-10-25,Meta Retargeting,25.76,South,30-Day Site Visitors
17453,2024-10-25,Meta Retargeting,24.09,Northeast,Cart Abandoners
17454,2024-10-25,TikTok,19.6,West,Spark Ads
17455,2024-10-25,Meta Prospecting,21.16,South,Lookalike 1%
17456,2024-10-25,Meta Retargeting,16.71,Northeast,30-Day Site Visitors
17457,2024-10-25,Meta Prospecting,20.25,South,Broad Interest
17458,2024-10-25,Google Shopping,31.35,Northeast,Standard Shopping
17459,2024-10-25,TikTok,13.97,South,Creator UGC
17460,2024-10-25,Meta Prospecting,16.96,Northeast,Advantage+ Shopping
17461,2024-10-25,Google Shopping,39.09,West,Performance Max
17462,2024-10-25,TikTok,12.16,West,Trending Sounds
17463,2024-10-25,Google Brand,20.9,South,Brand — Phrase
17464,2024-10-25,Meta Retargeting,32.36,Midwest,Cart Abandoners
17465,2024-10-25,Referral,6.01,South,Influencer Code
17466,2024-10-25,Meta Prospecting,18.64,South,Broad Interest
17467,2024-10-25,Meta Prospecting,21.09,West,Advantage+ Shopping
17468,2024-10-25,TikTok,29.18,South,Creator UGC
17469,2024-10-25,Meta Retargeting,30.89,West,30-Day Site Visitors
17470,2024-10-25,TikTok,15.62,South,Trending Sounds
17471,2024-10-25,Meta Retargeting,33.97,South,30-Day Site Visitors
17472,2024-10-25,TikTok,21.15,Northeast,Trending Sounds
17473,2024-10-25,Email/Organic,6.8,West,Organic Search
17474,2024-10-25,Google Brand,13.39,West,Brand — Phrase
17475,2024-10-25,Google Shopping,22.27,South,Performance Max
17476,2024-10-25,Meta Prospecting,16.17,South,Broad Interest
17477,2024-10-25,Meta Prospecting,17.92,West,Lookalike 1%
17478,2024-10-25,Email/Organic,9.59,West,Organic Search
17479,2024-10-25,TikTok,23.43,Northeast,Trending Sounds
17480,2024-10-25,Email/Organic,6.53,West,Direct
17481,2024-10-25,Referral,6.03,South,Friend Referral
17482,2024-10-25,TikTok,20.47,South,Spark Ads
17483,2024-10-25,Email/Organic,9.06,South,Newsletter
17484,2024-10-25,TikTok,21.46,Midwest,Trending Sounds
17485,2024-10-25,Meta Prospecting,17.16,West,Broad Interest
17486,2024-10-25,Email/Organic,10.96,West,Direct
17487,2024-10-25,Email/Organic,10.06,South,Direct
17488,2024-10-25,Meta Prospecting,20.06,Midwest,Advantage+ Shopping
17489,2024-10-25,Referral,5.19,West,Friend Referral
17490,2024-10-25,Meta Prospecting,22.54,West,Broad Interest
17491,2024-10-25,Google Brand,28.22,South,Brand — Exact
17492,2024-10-25,Meta Prospecting,13.25,Northeast,Broad Interest
17493,2024-10-25,Google Shopping,44.36,South,Performance Max
17494,2024-10-25,Google Brand,22.95,South,Brand — Phrase
17495,2024-10-25,Google Shopping,27.62,Northeast,Standard Shopping
17496,2024-10-25,Email/Organic,7.93,South,Newsletter
17497,2024-10-25,Email/Organic,6.26,Northeast,Newsletter
17498,2024-10-25,Email/Organic,11.83,West,Organic Search
17499,2024-10-25,Meta Prospecting,16.22,South,Broad Interest
17500,2024-10-25,Google Brand,20.49,West,Brand — Exact
17501,2024-10-25,TikTok,14.54,Northeast,Trending Sounds
17502,2024-10-25,Email/Organic,9.8,West,Organic Search
17503,2024-10-25,Email/Organic,9.21,West,Newsletter
17504,2024-10-25,Meta Prospecting,23.84,South,Advantage+ Shopping
17505,2024-10-25,Meta Retargeting,17.66,Midwest,30-Day Site Visitors
17506,2024-10-25,Referral,7.53,South,Friend Referral
17507,2024-10-25,TikTok,14.96,South,Trending Sounds
17508,2024-10-25,Meta Prospecting,15.34,Northeast,Lookalike 1%
17509,2024-10-25,Google Shopping,31.72,Midwest,Performance Max
17510,2024-10-25,Google Brand,30.5,West,Brand — Exact
17511,2024-10-25,Google Brand,11.7,South,Brand — Phrase
17512,2024-10-25,Google Brand,12.73,Northeast,Brand — Phrase
17513,2024-10-25,Email/Organic,6.77,West,Organic Search
17514,2024-10-25,Referral,7.14,Midwest,Influencer Code
17515,2024-10-25,TikTok,14.23,West,Trending Sounds
17516,2024-10-25,TikTok,11.93,Midwest,Trending Sounds
17517,2024-10-25,Email/Organic,9.83,South,Newsletter
